n, time,ms, sample, mean, RMS, abs(1Harm), angle(1Harm), deg., abs(2Harm), abs(3Harm), abs(5Harm)
238, -302.5, 81.5147, -0.0430167, 59.4838, 59.4401, 124.165, 0.0234997, 0.254558, 2.19383
239, -301.667, 81.1894, -0.0424292, 59.4846, 59.441, 124.165, 0.0240813, 0.255385, 2.19301
240, -300.833, 79.2237, -0.04125, 59.4862, 59.4425, 124.164, 0.0256966, 0.256462, 2.19241
241, -300, 71.6153, -0.0394792, 59.4884, 59.4446, 124.163, 0.0281114, 0.25627, 2.19444
242, -299.167, 56.6884, -0.0350583, 59.4926, 59.4487, 124.158, 0.0328529, 0.251578, 2.19929
243, -298.333, 36.0056, -0.0265167, 59.4977, 59.454, 124.148, 0.0391866, 0.239517, 2.19441
244, -297.5, 12.7066, -0.0182667, 59.4995, 59.4562, 124.137, 0.0426924, 0.231924, 2.18288
245, -296.667, -7.0852, -0.0126708, 59.4988, 59.4556, 124.129, 0.0427549, 0.232814, 2.18203
246, -295.833, -24.1405, -0.0050125, 59.4957, 59.4521, 124.119, 0.0395617, 0.241488, 2.19214
247, -295, -44.1868, 0.00412083, 59.4889, 59.4448, 124.109, 0.0328338, 0.254254, 2.19975
248, -294.167, -65.7322, 0.0141375, 59.4778, 59.4341, 124.1, 0.0233213, 0.26292, 2.1909
